machine_type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,operating_hours,vibration,pressure,failure
Type C,302.16574099109863,311.41870845188123,1652.5326259492774,33.468070937708475,86,4316.375941950614,2.587599255138492,51.90270628859997,0
Type A,306.8703582451568,322.09835645877286,1489.1373413727686,25.018546155846767,6,2953.807548852781,3.52925265867954,54.566015334416726,0
Type A,291.8462033247727,303.25392640804733,1541.612210987057,55.52367006662473,27,3994.4415492128765,2.816992193967326,49.66732032208243,0
Type A,314.061287703296,325.9462895346796,1589.2854811072182,44.2141090704854,68,3999.2006591385693,1.9810876119172138,50.93832476330801,0
Type B,293.28400572800695,297.9411236907887,1211.3535963934187,44.53061105894302,46,2684.3685663534484,1.6363790346887166,50.72525303718197,0
Type B,305.244560490406,318.99465217740504,1276.429244529487,71.1670424132392,39,1930.561105945742,2.3760687476772566,49.91897403700972,0
Type C,288.1885661391065,296.8488379900121,947.5138850959477,43.25044741186299,95,1477.2243786254444,2.9870586680966493,62.30737697491537,0
Type B,293.48814718910967,306.9405170035533,1641.1855646226018,26.976785948999677,243,3569.8554901121515,2.367630197983367,60.39082174409137,0
Type A,310.61458052707735,317.3579005991329,1196.9474940633083,38.04096425007024,50,3798.039714866918,2.8251905050033574,48.47345712126335,0
Type A,298.17370123899406,308.8818986290337,1533.1424274739131,30.25217591151347,58,2318.2184223475856,2.391324730448687,46.639243452202,0
Type A,305.8794582359296,317.2874700516801,1592.7470562348883,36.04131605417228,248,4546.032332551363,2.9302002608293596,53.89906349808569,0
Type B,301.6586877210347,311.04255445473126,1650.5882097231301,35.974103972453925,50,3652.2181492964123,1.5416451863766034,70.08701318802682,0
Type C,299.2652929079988,310.8834736803434,1198.995771540985,34.129756089329504,207,4849.452614915353,3.4625092720876602,47.80606357412417,0
Type B,309.54695227452885,318.4813639737588,1483.7095954648273,26.06717494644603,155,3870.535869983591,1.8325099310657738,53.871429272071715,0
Type C,298.3433882274367,305.7471492152716,1917.5701051969372,55.92501633672296,231,2433.6664281208486,2.9762393978378663,55.62104289602363,0
Type A,287.5348332470557,303.95676677823155,1928.578669996079,42.98848044438394,139,3958.281213290149,2.336689603198627,54.23950478168395,0
Type A,294.3773193563381,308.5731308217839,1746.8307735067376,37.74527965299762,148,4170.110694872102,2.4305032597798597,51.79253088046358,0
Type C,303.85834210091184,310.8148831207191,1584.37328470471,47.57637829515743,56,2952.376414112994,2.355338856417911,63.08555980538988,0
Type A,302.7685637445376,315.042340966916,1248.7234027886557,44.71067274849391,143,2057.907002690125,2.6533627510308957,58.18121036060418,0
Type A,289.0305922483519,296.0598768295473,1679.6554063477633,42.75690732742048,167,3600.2960643066062,2.7745147259685368,60.92063726621553,0
Type B,294.92960236414257,300.1908637894933,1460.4946928132897,46.84998072766827,246,2499.155364683815,3.135016907093841,59.125659647664314,0
Type C,295.9279505555843,310.0631883211802,1640.132068818211,41.33934743758657,24,4620.887663061132,3.344769329558427,61.25763825264191,0
Type C,297.4417128412004,300.6253143386108,1341.789136286971,46.70221456991592,39,3092.8233195734074,2.6990929280660216,66.09084083081844,0
Type A,290.36860487978913,304.0760285340953,1456.7667217900178,47.531123008777755,4,5224.601106493299,3.5282045435009826,64.31730776751834,0
Type C,295.60140224316365,304.5905129928714,1541.0368400191062,41.62718735032803,197,1375.841332481164,2.555783525693487,71.2736277171714,0
Type C,294.8997266031833,304.05354019086116,1561.5695228734646,37.79605506503884,20,3634.795604145148,3.1464642173517543,63.52138896985034,0
Type C,305.40073281833344,317.0397376968266,1623.430678615062,55.303978014539084,228,4929.3926401013205,2.7572318037436885,50.31387256430745,0
Type C,305.6638491769317,317.9886444249087,1355.2012538687752,35.220984602265666,91,2609.695684112703,2.1704772211447807,60.9311842926408,0
Type A,298.9793267933783,305.6739540860626,1164.1788869724494,43.91313600427346,72,3340.7990643729645,2.608740492627906,59.97304625289217,0
Type C,297.2557214289049,310.12662386390514,1906.1962599749486,44.139084107390666,243,3096.964285635956,2.801903126505475,68.44206433662532,0
Type A,300.9794701842738,311.4329523363747,2122.3135422558394,33.90442147736364,180,2816.232357847717,2.4806811211584354,48.229890383265975,0
Type C,294.283974247811,299.2597550763388,1611.8551778005947,31.921776146885065,136,3744.622641114281,2.7477139107985336,58.90565756975055,0
Type B,291.9721754248279,301.292677490509,1169.0019763174723,36.46147979130149,222,2204.5783990008963,3.019217775596137,50.2325075866313,0
Type C,293.41845153751996,308.9435675997557,1306.7012207892808,35.07783146824392,188,3389.0312186697743,2.4859761148024644,58.587815728700946,0
Type B,295.5563078521998,312.2626870451826,1627.2793922627422,25.418694383611346,159,4015.9942376845734,0.7336673987905113,53.49677334780196,0
Type B,291.8556834014541,304.7250772318888,1835.2789029203213,33.485049174807244,80,3284.906288613357,3.5069620908960224,58.356281629336216,0
Type B,301.13441691344013,306.37304296076667,1196.777341364536,42.662229846345625,246,2499.7958000142244,2.3214451418678026,45.12763269743003,0
Type C,305.108009716486,317.07043732630956,1468.9167947877747,52.65943584148599,179,4530.185398601501,2.0060318675006212,60.552585370891286,0
Type C,288.8903118944123,302.2937555098491,1548.9830161109924,45.543913351736336,236,4230.25696161685,1.8255338226083095,56.4424166063027,0
Type A,300.17590097851223,313.07873291178714,1716.1446128214686,14.004655016297619,241,2458.8128286962587,2.298132458599813,56.065350172403335,0
Type C,298.46044943313564,311.6002665878873,1414.0997263999052,46.41303714757328,137,2205.892434977459,2.162351301209811,68.65159809893132,0
Type B,302.39056079875763,313.84361311574776,1109.046327169519,34.41848214104282,89,2548.0755840061756,2.0577943216691854,52.32261621212524,0
Type A,299.9094286232749,309.6197792679527,1655.2993898632255,44.53080074687763,236,4045.273165487215,2.090724238093256,57.39585797340387,0
Type B,289.82480504047857,297.3913350568625,1781.1989912928095,39.85864740789372,249,3775.572898962546,2.8178456944358934,55.70189489327478,0
Type C,291.16327490799983,293.57153283399384,1479.3521345637098,38.073123739131724,30,4290.082712445714,3.718218064601861,56.386274121685126,0
Type C,300.2059650290948,311.5645320959482,1601.3100228266078,38.97764272037859,159,3173.849781949385,2.9923429588089405,70.55262733249945,0
Type C,307.2014664382186,317.94567781282734,1381.3771926432323,39.775756917302196,150,2575.265762499893,3.173558910852742,55.44664964689624,0
Type B,284.500688402699,296.73099177399826,1288.5568013185264,53.44404972090244,187,4418.846488414499,2.2735539811319567,51.029041403582156,0
Type C,302.42008605861105,307.06991128543945,1756.6064201368047,39.80339812914912,243,2946.551486548836,2.562799219330347,68.09631956813055,0
Type B,308.3273540370135,320.9074207942737,1596.8739619536152,50.855361331812006,63,3686.5480558539784,2.755889442538172,52.84617864192727,0
Type C,298.9288188665565,317.14699924503964,1622.5921498504706,49.39905865845657,243,1950.0751608846258,2.104265263814338,43.76375296953661,0
Type B,303.85141747218506,314.1652179952967,1875.5287869986532,46.67045547583653,160,2930.189575677201,2.2445619576705296,49.814094054998044,0
Type A,295.0785164337154,304.8318551568892,1236.2894164203567,22.133811798703224,20,4509.396320941513,3.012731174999846,46.273887541700006,0
Type A,299.16443660506184,310.40044602940463,1361.9934329601444,51.16632656161607,127,2783.7254333301426,3.154175653060065,42.40024173579884,0
Type A,288.65360537184296,306.78295347068433,1539.483337208674,35.420987058644116,33,4314.5038214515,2.5404461617091547,52.458894969423056,0
Type A,283.5895968410679,289.4950057942683,1358.9216905596895,47.15727281074773,239,1168.9803038118062,1.7829056915327643,54.50848824308597,0
Type B,306.59936060857694,317.41218834215255,1695.7841338181124,30.274671667595864,190,2940.608340356814,2.3226448100694053,63.26369540590235,0
Type B,293.1050355059289,299.90640581673836,1453.150194774004,28.14925956696744,226,3328.6453541218675,1.6352013192964772,59.405811284434456,0
Type A,296.81130508497597,304.623286201596,1251.8667981257026,59.76388736831199,150,5242.540303342405,2.545121445900836,59.086840156900664,0
Type B,290.29490422710865,300.0965429955809,1516.4429187969154,30.430169331618856,99,2330.937119985548,2.6532418667628512,48.74752996361596,0
Type B,290.13021207841285,305.51950504486706,1542.584692701697,51.46106639051747,107,4170.99329544709,2.337573747377334,61.19453283374881,0
Type A,298.7831360993377,315.98709850209264,1733.6705157240826,41.18420321436521,236,4556.931781248793,2.6450267334299227,64.73862985479114,0
Type B,294.8929596410505,306.6855282195573,1598.285225786856,35.79879941639828,37,2778.5103527557258,2.7501407434503036,57.76199624082312,0
Type B,302.6457969859629,311.1394180938689,1615.2865978399589,39.551711156697934,221,3126.47605122731,2.6541172257442742,57.95762275408548,0
Type B,303.16776893285714,323.1387243994112,1580.0729210018062,26.98905503468689,105,3641.6287738119036,1.779081824621842,46.14715390210015,0
Type B,302.24594752427225,310.53572959895416,1452.9443696770174,39.8624562039077,147,2018.5150328074706,2.3480414046923834,62.381050653237295,0
Type C,301.6702055364991,309.38566187906014,1320.9452212221838,29.172596861040404,166,3044.8967881386434,2.745905786959761,67.46581384132993,0
Type A,311.0443774345232,313.9446052562083,1572.209587914844,36.04556205686014,20,4776.112040946416,3.4472270627836,57.26066679332786,0
Type B,292.5268436166858,308.1112098936648,1416.7188085290898,49.25299563969576,37,4022.6548108644206,2.3368445498567816,50.83949905142761,0
Type B,299.61545593657956,313.4884383060647,1922.455655110254,42.54190676557657,40,3343.248710516757,2.830504120268866,53.8660360080851,0
Type A,307.9288287436371,327.6000508881029,1835.5455736933047,25.178295011194784,194,3613.072361836483,3.026891147154294,52.05705499491189,0
Type C,308.8517786653663,313.2936852564938,1658.209783087902,48.5148812691387,19,4080.9053655297716,2.3820233809764644,52.47685242787794,0
Type A,290.047654454588,305.8803376845044,1594.6167348232464,39.92900238090857,152,4272.410147910114,3.189044648492404,59.535881445858415,0
Type A,297.8135119084089,308.0940539818734,1478.0102372547058,34.57814731590661,26,2943.5858526208976,3.221304298858538,56.956248781692395,0
Type C,309.50684767107083,322.73124853827136,1184.719067163216,47.46676303908931,191,5034.72094327967,3.3282308404367145,62.02755624179958,0
Type C,303.5565537363935,306.9654451719756,1445.9569441695087,38.327931630229976,244,4816.348201204661,2.775059301391319,57.59631781344755,0
Type C,301.3668412203584,317.2391685110196,1525.3500083513143,28.34338660094287,103,4177.257630353213,3.9160823497945216,48.95138418215272,0
Type C,298.4762071459574,311.6222741512847,1557.3641186111656,58.478097114496045,53,2657.0401341541087,2.130830132341395,51.49515583305427,0
Type C,297.3133935200458,307.15775338090094,1617.3840917539565,39.82712557109012,111,2479.776093229407,3.7744465517073635,51.060112490485004,0
Type B,302.0175334416323,314.5979841922768,1730.3325494694213,39.18614795517783,172,3173.3962034034066,2.9609796931950596,53.69470946367084,0
Type C,298.2333811251086,305.1713999209396,1326.9614820767833,35.948948282694104,181,3560.7650976444106,3.304232399816031,67.56299583990211,0
Type A,299.7019496526889,307.3841893103621,1329.231098197747,51.799657394575895,159,1731.5081344409477,2.3079773472749734,68.68429714153339,0
Type B,300.5501909428053,308.6964124883037,1862.7141699357896,34.7512149185796,145,3994.693133545256,3.006684821778258,60.856208403126104,0
Type B,295.2534993005455,297.8425878537844,1692.7453972982871,24.550201411883954,157,4787.462263848472,3.3561844981986177,55.831346577835326,0
Type C,303.72490561717007,317.17193959398355,1402.3072644666697,33.213223381040216,54,4076.4741398308774,1.8475848137656765,45.46843446346924,0
Type C,320.3997125389079,335.1660869956382,1473.1972077619407,53.267746004547924,51,2823.947197195765,2.4020042309107486,56.54005814011058,0
Type B,287.5610935247175,294.7557169256621,1474.3215133312754,48.321321614571175,232,2705.5966025995094,1.2152483870612873,49.469948924940624,0
Type B,302.2680876693299,313.66089973310915,1507.8935305703458,37.44984347340139,144,3799.8523441740786,2.393000213890506,66.41365327596144,0
Type A,294.67866937966767,303.61650748115073,1618.1707730596534,53.73255141640474,215,3346.6962846618203,2.010395083923948,43.75726017146658,0
Type C,304.04181804263476,315.35491389095887,2133.748186524958,47.47942228821883,156,3943.041174255908,2.369339387219959,57.69139033331082,0
Type B,300.32590231329505,307.81559334845093,1547.439140290663,37.33410636365393,113,4101.721372605634,4.254186014562796,48.88032435644742,0
Type B,305.33298341829726,311.7992827939467,1665.6495376063126,38.3409014489892,142,4591.890528894663,3.530682104078319,54.93339370161569,0
Type C,308.22854603556146,322.43684557965645,1078.3808234524643,43.293177319454344,172,2367.8765710704783,1.6363314779796208,59.662477332177396,0
Type B,301.34694782437725,311.0914654838793,1378.7750018052911,31.681130503361842,46,3721.618947849312,2.833442980959643,62.15378082147468,0
Type A,307.92436601889926,326.0128018223132,1807.2037506791512,40.04505065509351,115,3136.5249960386764,2.979358652235543,54.57516859347893,0
Type A,283.58991474347926,293.7751546026558,1600.578847839154,43.0851336461329,180,3401.3649560646386,2.297261747977246,60.3285158512707,0
Type A,311.13316608541214,317.4288539240102,402.72135378379085,23.1303376139146,21,4364.408852668744,2.6069845618951297,50.362709309715285,0
Type C,302.62543506324636,317.5331985689901,1668.5058005790493,38.10679677432102,18,4473.125873051244,2.665589324448999,56.71876869341254,0
Type A,307.54490349021626,320.06810414680035,1979.5410986571924,36.969438146343116,40,4898.443650383654,1.6920331762828837,62.015451901065056,0
Type A,291.46086978610936,304.36836124089507,1001.0231034700516,50.280680199603225,147,3925.590250368268,1.8812023875483113,57.32469634697991,0
Type B,294.18461082876263,308.9470135442343,1879.846918911378,21.55503006188966,59,3389.9832092442057,2.603378031064594,51.29459412538686,0
Type C,301.0215680590134,308.41038288363023,807.0110923435179,36.184939802962894,109,3247.121530549616,2.55964151678906,53.046703427055974,0
Type B,299.88073477463774,309.3717215386966,1734.4997362633533,35.18245352635413,33,1765.2449976053313,2.0748623707496385,62.10959243783557,0
Type C,301.9814801160699,311.29568079011875,1497.83784349694,49.60070963921601,62,4839.7350448986035,2.0233743160876934,47.3570876815029,0
Type C,307.59160612650976,312.4286199788473,912.5071961888459,39.56453430635107,4,3178.10158621433,2.4461324501972763,48.38979406194783,0
Type A,287.64345779288004,296.5890971922471,1611.5344568099467,57.96094645652369,201,4005.8970600029106,3.0316905717899636,59.211121318682146,0
Type C,306.8167335020212,322.1622513335285,1787.7099372880148,46.62213381906386,116,4178.996525742433,2.454108537431878,51.925994838207416,0
